Pct-Contest-Candidate totals for horry
      9 0193 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    615 0193 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     16 0193 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    207 0193 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      8 0193 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      8 0193 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      3 0193 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    609 0193 Commissioner_of_Agriculture Hugh_Weathers 
    250 0193 Commissioner_of_Agriculture Tom_E_Elliott 
      1 0193 Commissioner_of_Agriculture W/I_MIKEY_BROCK 
    294 0193 Comptroller_General Robert_Barber 
    573 0193 Comptroller_General Richard_A_Eckstrom 
      1 0193 County_Council_Chairman W/I 
    616 0193 County_Council_Chairman Tom_Rice 
    237 0193 County_Council_Chairman Vincent_Lehotsky 
    590 0193 Governor Nikki_R_Haley 
    290 0193 Governor Vincent_A_Sheheen 
      3 0193 Governor Morgan_Bruce_Reeves 
      4 0193 Governor Morgan_Bruce_Reeves  
    656 0193 HSE0068_State_House_of_Representatives_D Thad_Viers 
      1 0193 HSE0068_State_House_of_Representatives_D W/I_CONNER 
      1 0193 HSE0068_State_House_of_Representatives_D W/I_ANYONE_ELSE 
      1 0193 HSE0068_State_House_of_Representatives_D W/I_MICKEY_MOUSE 
      1 0193 HSE0068_State_House_of_Representatives_D W/I_DAVID_DECENZO 
      1 0193 HSE0068_State_House_of_Representatives_D W/I_DEBBIE_CONNER 
      1 0193 HSE0068_State_House_of_Representatives_D W/I_SHERRIE_CRAVEN 
      1 0193 HSE0068_State_House_of_Representatives_D W/I_CRAIG_BOYLSTEIN 
    598 0193 Lieutenant_Governor Ken_Ard 
    279 0193 Lieutenant_Governor Ashley_Cooper 
      1 0193 Probate_Judge W/I_ANYONE_ELSE 
    668 0193 Probate_Judge Deirdre_W_Edmonds 
      1 0193 Probate_Judge W/I_BRIAN_J._FILTER 
    282 0193 Public_Transportation_Referendum No 
    579 0193 Public_Transportation_Referendum Yes 
      3 0193 STRAIGHT_PARTY Green 
    114 0193 STRAIGHT_PARTY Democratic 
    304 0193 STRAIGHT_PARTY Republican 
      2 0193 STRAIGHT_PARTY Libertarian 
     13 0193 STRAIGHT_PARTY Independence 
      2 0193 STRAIGHT_PARTY United_Citizens 
      2 0193 STRAIGHT_PARTY Working_Families 
    607 0193 Secretary_of_State Mark_Hammond 
    259 0193 Secretary_of_State Marjorie_L_Johnson 
    348 0193 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0193 Soil__and_Water_District_Commission W/I_JOHN_FENTON 
    384 0193 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    673 0193 Solicitor_Circuit_15 Greg_Hembree 
      1 0193 Solicitor_Circuit_15 W/I_ANYONE_ELSE 
      1 0193 Solicitor_Circuit_15 W/I_DEBORAH_DANTZLER 
    557 0193 State_Superintendent_of_Education Mick_Zais 
     20 0193 State_Superintendent_of_Education Tim_Moultrie 
     27 0193 State_Superintendent_of_Education Tony_Fayyazi 
     23 0193 State_Superintendent_of_Education Doretha_A_Bull 
    235 0193 State_Superintendent_of_Education Frank_Holleman 
      1 0193 State_Superintendent_of_Education W/I_COURTNEY_BROCK 
      1 0193 State_Treasurer W/I_JASPER 
    678 0193 State_Treasurer Curtis_Loftis 
      1 0193 State_Treasurer W/I_ANYONE_ELSE 
      1 0193 State_Treasurer W/I_ROBERT_BURTON 
      1 0193 State_Treasurer W/I_KIMBRLY_RAYMOND 
      1 0193 State_Treasurer W/I_MORGAN_BRUCE_REEVES 
      1 0193 U.S._Senate W/I_GROCE 
    619 0193 U.S._Senate Jim_DeMint 
     98 0193 U.S._Senate Tom_Clements 
    149 0193 U.S._Senate Alvin_M_Greene 
      1 0193 U.S._Senate W/I_BETTY_F_RAY 
      1 0193 U.S._Senate W/I_NATHALEE_DUPRES 
      1 0193 U.S._Senate W/I_NATHALIE_DUPREE 
      1 0193 U.S._Senate W/I_KRISTINE_JENKINS 
      1 0193 U.S._Senate W/I_WILLIAM_GLYNN_BAKER 
    507 0194 Adjutant_General Bob_Livingston 
      1 0194 Adjutant_General W/I_RICH_LOSKILL_JR. 
      1 0194 Adjutant_General W/I_CATHY_LOVING-DEWITT 
     69 0194 Amendment_1 No 
    557 0194 Amendment_1 Yes 
     97 0194 Amendment_2 No 
    527 0194 Amendment_2 Yes 
    188 0194 Amendment_3 No 
    435 0194 Amendment_3 Yes 
    147 0194 Amendment_4 No 
    469 0194 Amendment_4 Yes 
    437 0194 Attorney_General Alan_Wilson 
     16 0194 Attorney_General Leslie_Minerd 
    176 0194 Attorney_General Matthew_Richardson 
    472 0194 Board_of_Education_Chairman Will_Garland 
    142 0194 Board_of_Education_Chairman Subhash_C_Saxena 
      1 0194 Board_of_Education_Chairman W/I_WILLIAM_C_SEWELL 
      8 0194 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    475 0194 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      8 0194 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    112 0194 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     11 0194 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      6 0194 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      6 0194 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    478 0194 Commissioner_of_Agriculture Hugh_Weathers 
    140 0194 Commissioner_of_Agriculture Tom_E_Elliott 
    166 0194 Comptroller_General Robert_Barber 
    456 0194 Comptroller_General Richard_A_Eckstrom 
    486 0194 County_Council_Chairman Tom_Rice 
    130 0194 County_Council_Chairman Vincent_Lehotsky 
    440 0194 Governor Nikki_R_Haley 
    181 0194 Governor Vincent_A_Sheheen 
      2 0194 Governor Morgan_Bruce_Reeves 
      6 0194 Governor Morgan_Bruce_Reeves  
    520 0194 HSE0105_State_House_of_Representatives_D George_M_Hearn 
      1 0194 HSE0105_State_House_of_Representatives_D W/I_BRYAN_ANDERSON 
    454 0194 Lieutenant_Governor Ken_Ard 
    164 0194 Lieutenant_Governor Ashley_Cooper 
      1 0194 Probate_Judge W/I_ALEX_MYERS 
    516 0194 Probate_Judge Deirdre_W_Edmonds 
    247 0194 Public_Transportation_Referendum No 
    366 0194 Public_Transportation_Referendum Yes 
    212 0194 SCH0003_Board_of_Education_District_3 Joe_Defeo 
     87 0194 SCH0003_Board_of_Education_District_3 Johnny_Evans 
    244 0194 SCH0010_Board_of_Education_District_10 Neil_James 
     68 0194 SCH0010_Board_of_Education_District_10 Lucian_N_Norton_Jr 
      1 0194 STRAIGHT_PARTY Green 
     63 0194 STRAIGHT_PARTY Democratic 
    230 0194 STRAIGHT_PARTY Republican 
     14 0194 STRAIGHT_PARTY Independence 
      2 0194 STRAIGHT_PARTY United_Citizens 
      3 0194 STRAIGHT_PARTY Working_Families 
    479 0194 Secretary_of_State Mark_Hammond 
      1 0194 Secretary_of_State W/I_TRACY_MCNAIR 
    146 0194 Secretary_of_State Marjorie_L_Johnson 
    253 0194 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0194 Soil__and_Water_District_Commission W/I_BUDDY_SMITH 
      1 0194 Soil__and_Water_District_Commission W/I_RODNEY_BELLAMY 
    295 0194 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0194 Soil__and_Water_District_Commission W/I_JOHNATHAN_WALTON 
      1 0194 Soil__and_Water_District_Commission W/I_>GILBERT_MCDOUGAL 
      1 0194 Solicitor_Circuit_15 W/I_NOBODY 
    521 0194 Solicitor_Circuit_15 Greg_Hembree 
      1 0194 Solicitor_Circuit_15 W/I_TIM_ZACHARY 
      1 0194 Solicitor_Circuit_15 W/I_MARK_LAZARAS 
    420 0194 State_Superintendent_of_Education Mick_Zais 
     14 0194 State_Superintendent_of_Education Tim_Moultrie 
     17 0194 State_Superintendent_of_Education Tony_Fayyazi 
     22 0194 State_Superintendent_of_Education Doretha_A_Bull 
    141 0194 State_Superintendent_of_Education Frank_Holleman 
      1 0194 State_Treasurer W/I_CJ 
    508 0194 State_Treasurer Curtis_Loftis 
      1 0194 State_Treasurer W/I_BIFF_JOHNSON 
      1 0194 State_Treasurer W/I_CATHY_LOVINGIDEWITT 
      1 0194 U.S._Senate W/I_ZOD 
    460 0194 U.S._Senate Jim_DeMint 
     61 0194 U.S._Senate Tom_Clements 
     91 0194 U.S._Senate Alvin_M_Greene 
      3 0194 U.S._Senate W/I_NATHALIE_DUPREE 
      1 0195 (NO_VOTES_CAST) (NO_VOTES_CAST) 
      1 0195 Adjutant_General W/I_ME 
      1 0195 Adjutant_General W/I_OTHER 
      1 0195 Adjutant_General W/I_MEGAMAN 
    340 0195 Adjutant_General Bob_Livingston 
     48 0195 Amendment_1 No 
    423 0195 Amendment_1 Yes 
     73 0195 Amendment_2 No 
    391 0195 Amendment_2 Yes 
    154 0195 Amendment_3 No 
    304 0195 Amendment_3 Yes 
    138 0195 Amendment_4 No 
    314 0195 Amendment_4 Yes 
    292 0195 Attorney_General Alan_Wilson 
     17 0195 Attorney_General Leslie_Minerd 
    180 0195 Attorney_General Matthew_Richardson 
    302 0195 Board_of_Education_Chairman Will_Garland 
    176 0195 Board_of_Education_Chairman Subhash_C_Saxena 
      6 0195 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    296 0195 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      9 0195 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    148 0195 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     13 0195 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      4 0195 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      2 0195 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    295 0195 Commissioner_of_Agriculture Hugh_Weathers 
    180 0195 Commissioner_of_Agriculture Tom_E_Elliott 
    177 0195 Comptroller_General Robert_Barber 
    305 0195 Comptroller_General Richard_A_Eckstrom 
    306 0195 County_Council_Chairman Tom_Rice 
    168 0195 County_Council_Chairman Vincent_Lehotsky 
      1 0195 County_Council_Chairman W/I_HOWARD_HARDEE 
      1 0195 County_Council_Chairman W/I_ADRIAN_HENDRIX 
    306 0195 Governor Nikki_R_Haley 
    173 0195 Governor Vincent_A_Sheheen 
      5 0195 Governor Morgan_Bruce_Reeves 
      9 0195 Governor Morgan_Bruce_Reeves  
      1 0195 HSE0107_State_House_of_Representatives_D W/I_ME 
      1 0195 HSE0107_State_House_of_Representatives_D W/I_OTHER 
      1 0195 HSE0107_State_House_of_Representatives_D W/I_SONIC 
    365 0195 HSE0107_State_House_of_Representatives_D Alan_Clemmons 
      1 0195 HSE0107_State_House_of_Representatives_D W/I_JIM_CLYBURN 
      1 0195 HSE0107_State_House_of_Representatives_D W/I_CRAIG_F_WALSH 
      1 0195 HSE0107_State_House_of_Representatives_D W/I_OZZY_OSBOURNE 
    304 0195 Lieutenant_Governor Ken_Ard 
    172 0195 Lieutenant_Governor Ashley_Cooper 
      1 0195 Lieutenant_Governor W/I_RICHARDSON 
      1 0195 Probate_Judge W/I_ME 
      1 0195 Probate_Judge W/I_OTHER 
    360 0195 Probate_Judge Deirdre_W_Edmonds 
    152 0195 Public_Transportation_Referendum No 
    308 0195 Public_Transportation_Referendum Yes 
    301 0195 SCH0003_Board_of_Education_District_3 Joe_Defeo 
    169 0195 SCH0003_Board_of_Education_District_3 Johnny_Evans 
      3 0195 SCH0003_Board_of_Education_District_3 W/I_RIVERS_LYNCH 
      3 0195 STRAIGHT_PARTY Green 
     86 0195 STRAIGHT_PARTY Democratic 
    165 0195 STRAIGHT_PARTY Republican 
      7 0195 STRAIGHT_PARTY Independence 
      4 0195 STRAIGHT_PARTY United_Citizens 
    316 0195 Secretary_of_State Mark_Hammond 
    160 0195 Secretary_of_State Marjorie_L_Johnson 
    174 0195 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0195 Soil__and_Water_District_Commission W/I_CRAIG_F_WALSH 
    197 0195 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0195 Solicitor_Circuit_15 W/I_ME 
      1 0195 Solicitor_Circuit_15 W/I_OTHER 
      1 0195 Solicitor_Circuit_15 W/I_PARHAM 
    367 0195 Solicitor_Circuit_15 Greg_Hembree 
      1 0195 Solicitor_Circuit_15 W/I_SCOTT_HUCKS 
      1 0195 Solicitor_Circuit_15 W/I_GREG_MCCOLLUM 
    283 0195 State_Superintendent_of_Education Mick_Zais 
     14 0195 State_Superintendent_of_Education Tim_Moultrie 
      8 0195 State_Superintendent_of_Education Tony_Fayyazi 
     17 0195 State_Superintendent_of_Education Doretha_A_Bull 
    150 0195 State_Superintendent_of_Education Frank_Holleman 
      1 0195 State_Treasurer W/I_ME 
      1 0195 State_Treasurer W/I_OTHER 
    347 0195 State_Treasurer Curtis_Loftis 
      1 0195 State_Treasurer W/I_CLINT_WEB 
      1 0195 State_Treasurer W/I_STEPHEN_COLBERT 
    319 0195 U.S._Senate Jim_DeMint 
     35 0195 U.S._Senate Tom_Clements 
    128 0195 U.S._Senate Alvin_M_Greene 
      1 0195 U.S._Senate W/I_GREG_SNOAD 
      1 0195 U.S._Senate W/I_NATHALIE_DUPREE 
      1 0196 (NO_VOTES_CAST) (NO_VOTES_CAST) 
    295 0196 Adjutant_General Bob_Livingston 
      1 0196 Adjutant_General W/I_ANYONE_ELSE 
      1 0196 Adjutant_General W/I_FRED_EARNHART 
      1 0196 Adjutant_General W/I_GORDON_MOONEYHAN 
     39 0196 Amendment_1 No 
    411 0196 Amendment_1 Yes 
     71 0196 Amendment_2 No 
    367 0196 Amendment_2 Yes 
    136 0196 Amendment_3 No 
    298 0196 Amendment_3 Yes 
    106 0196 Amendment_4 No 
    319 0196 Amendment_4 Yes 
    233 0196 Attorney_General Alan_Wilson 
     16 0196 Attorney_General Leslie_Minerd 
    223 0196 Attorney_General Matthew_Richardson 
    256 0196 Board_of_Education_Chairman Will_Garland 
    203 0196 Board_of_Education_Chairman Subhash_C_Saxena 
     10 0196 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    247 0196 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     14 0196 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    175 0196 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     11 0196 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      9 0196 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      4 0196 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    251 0196 Commissioner_of_Agriculture Hugh_Weathers 
    214 0196 Commissioner_of_Agriculture Tom_E_Elliott 
    216 0196 Comptroller_General Robert_Barber 
    250 0196 Comptroller_General Richard_A_Eckstrom 
    261 0196 County_Council_Chairman Tom_Rice 
    201 0196 County_Council_Chairman Vincent_Lehotsky 
    251 0196 Governor Nikki_R_Haley 
    216 0196 Governor Vincent_A_Sheheen 
      8 0196 Governor Morgan_Bruce_Reeves 
      4 0196 Governor Morgan_Bruce_Reeves  
    316 0196 HSE0107_State_House_of_Representatives_D Alan_Clemmons 
      1 0196 HSE0107_State_House_of_Representatives_D W/I_ANYONE_ELSE 
    238 0196 Lieutenant_Governor Ken_Ard 
    223 0196 Lieutenant_Governor Ashley_Cooper 
      1 0196 Lieutenant_Governor W/I_BARNEY_IFE 
      1 0196 Probate_Judge W/I_ANYONE_ELSE 
    314 0196 Probate_Judge Deirdre_W_Edmonds 
    151 0196 Public_Transportation_Referendum No 
    291 0196 Public_Transportation_Referendum Yes 
    246 0196 SCH0003_Board_of_Education_District_3 Joe_Defeo 
    217 0196 SCH0003_Board_of_Education_District_3 Johnny_Evans 
      2 0196 STRAIGHT_PARTY Green 
    130 0196 STRAIGHT_PARTY Democratic 
    133 0196 STRAIGHT_PARTY Republican 
      1 0196 STRAIGHT_PARTY Libertarian 
     12 0196 STRAIGHT_PARTY Independence 
      5 0196 STRAIGHT_PARTY United_Citizens 
      4 0196 STRAIGHT_PARTY Working_Families 
    261 0196 Secretary_of_State Mark_Hammond 
      1 0196 Secretary_of_State W/I_MATT_FRY 
    201 0196 Secretary_of_State Marjorie_L_Johnson 
    158 0196 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0196 Soil__and_Water_District_Commission W/I_JAMES_LEWIEN 
    181 0196 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0196 Soil__and_Water_District_Commission W/I_>KIRSTINE_LEWIEN 
    313 0196 Solicitor_Circuit_15 Greg_Hembree 
      1 0196 Solicitor_Circuit_15 W/I_ANYONE_ELSE 
      1 0196 Solicitor_Circuit_15 W/I_MIKEY_MOUSE 
    234 0196 State_Superintendent_of_Education Mick_Zais 
      1 0196 State_Superintendent_of_Education W/I_SAXENA 
     22 0196 State_Superintendent_of_Education Tim_Moultrie 
      9 0196 State_Superintendent_of_Education Tony_Fayyazi 
     18 0196 State_Superintendent_of_Education Doretha_A_Bull 
    183 0196 State_Superintendent_of_Education Frank_Holleman 
    303 0196 State_Treasurer Curtis_Loftis 
      1 0196 State_Treasurer W/I_AL_WIGGIN 
      1 0196 State_Treasurer W/I_ANYONE_ELSE 
      1 0196 State_Treasurer W/I_JOSHUA_YOUNG 
    254 0196 U.S._Senate Jim_DeMint 
     48 0196 U.S._Senate Tom_Clements 
    167 0196 U.S._Senate Alvin_M_Greene 
    762 0197 Adjutant_General Bob_Livingston 
      1 0197 Adjutant_General W/I_TODD_CHURCH 
      1 0197 Adjutant_General W/I_JAHNA_HALYARD 
      1 0197 Adjutant_General W/I_MICHAEL_WALDOWSKI 
     94 0197 Amendment_1 No 
    894 0197 Amendment_1 Yes 
    139 0197 Amendment_2 No 
    842 0197 Amendment_2 Yes 
    334 0197 Amendment_3 No 
    625 0197 Amendment_3 Yes 
    290 0197 Amendment_4 No 
    664 0197 Amendment_4 Yes 
    618 0197 Attorney_General Alan_Wilson 
     23 0197 Attorney_General Leslie_Minerd 
    368 0197 Attorney_General Matthew_Richardson 
    679 0197 Board_of_Education_Chairman Will_Garland 
      1 0197 Board_of_Education_Chairman W/I_LINDA_SUTER 
    310 0197 Board_of_Education_Chairman Subhash_C_Saxena 
     20 0197 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    686 0197 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     13 0197 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    259 0197 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     12 0197 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
     14 0197 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      3 0197 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    660 0197 Commissioner_of_Agriculture Hugh_Weathers 
    336 0197 Commissioner_of_Agriculture Tom_E_Elliott 
    350 0197 Comptroller_General Robert_Barber 
    646 0197 Comptroller_General Richard_A_Eckstrom 
    687 0197 County_Council_Chairman Tom_Rice 
    309 0197 County_Council_Chairman Vincent_Lehotsky 
    649 0197 Governor Nikki_R_Haley 
    355 0197 Governor Vincent_A_Sheheen 
     11 0197 Governor Morgan_Bruce_Reeves 
      1 0197 Governor W/I_KELLY_ROSENTHAL 
      6 0197 Governor Morgan_Bruce_Reeves  
    451 0197 HSE0068_State_House_of_Representatives_D Thad_Viers 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_DONALD_DUCK 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_MIKE_CHILDS 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_TODD_CHURCH 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_BART_SIMPSON 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_MICKEY_MOUSE 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_SCOTT_MERCER 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_SMITH,_HELEN 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_KEVIN_HARRELL 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_ANYONE_BUT_HIM 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_WILLIAM_MCIVER 
      1 0197 HSE0068_State_House_of_Representatives_D W/I_PAUL_RICHARDSON 
    314 0197 HSE0106_State_House_of_Representatives_D Nelson_Hardwick 
      1 0197 HSE0106_State_House_of_Representatives_D W/I_MANDE_WILKS 
      1 0197 HSE0106_State_House_of_Representatives_D W/I_MANDE_WILKES 
    655 0197 Lieutenant_Governor Ken_Ard 
    352 0197 Lieutenant_Governor Ashley_Cooper 
      1 0197 Lieutenant_Governor W/I_ROBERT_CHANDLER 
      1 0197 Probate_Judge W/I_TODD_CHURC 
    775 0197 Probate_Judge Deirdre_W_Edmonds 
      1 0197 Probate_Judge W/I_JENNIFER_WILSON 
    372 0197 Public_Transportation_Referendum No 
    602 0197 Public_Transportation_Referendum Yes 
      1 0197 SCH0006_Board_of_Education_District_6 W/I_DONNA_ROY 
      1 0197 SCH0006_Board_of_Education_District_6 W/I_JEANNE_HALYARD 
      1 0197 SCH0006_Board_of_Education_District_6 W/I_ROBYN_GENITSKY 
    468 0197 SCH0006_Board_of_Education_District_6 Pamela_Clardy_Timms 
      2 0197 STRAIGHT_PARTY Green 
    173 0197 STRAIGHT_PARTY Democratic 
    339 0197 STRAIGHT_PARTY Republican 
      4 0197 STRAIGHT_PARTY Libertarian 
     10 0197 STRAIGHT_PARTY Independence 
      2 0197 STRAIGHT_PARTY United_Citizens 
      5 0197 STRAIGHT_PARTY Working_Families 
    675 0197 Secretary_of_State Mark_Hammond 
    327 0197 Secretary_of_State Marjorie_L_Johnson 
      1 0197 Soil__and_Water_District_Commission W/I_BARNARD 
      1 0197 Soil__and_Water_District_Commission W/I_TOM_RICE 
    423 0197 Soil__and_Water_District_Commission Glenn_Winburn 
    455 0197 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    780 0197 Solicitor_Circuit_15 Greg_Hembree 
      1 0197 Solicitor_Circuit_15 W/I_LINDA_SUTER 
      1 0197 Solicitor_Circuit_15 W/I_MIKE_CHILDS 
      1 0197 Solicitor_Circuit_15 W/I_TODD_CHURCH 
      1 0197 Solicitor_Circuit_15 W/I_MICKEY_MOUSE 
      1 0197 Solicitor_Circuit_15 W/I_RALPH_WILSON 
    608 0197 State_Superintendent_of_Education Mick_Zais 
     45 0197 State_Superintendent_of_Education Tim_Moultrie 
     23 0197 State_Superintendent_of_Education Tony_Fayyazi 
     20 0197 State_Superintendent_of_Education Doretha_A_Bull 
    299 0197 State_Superintendent_of_Education Frank_Holleman 
      1 0197 State_Treasurer W/I 
    768 0197 State_Treasurer Curtis_Loftis 
      1 0197 State_Treasurer W/I_TODD_CHURCH 
      1 0197 State_Treasurer W/I_GROTTENTHALER 
      1 0197 State_Treasurer W/I_JAMES_C_BERRY 
      1 0197 State_Treasurer W/I_GEORGE_WILLIAMS 
      1 0197 State_Treasurer W/I_MILLARD_PARSONS 
      1 0197 State_Treasurer W/I_MICHAEL_WALDOWSKI 
    682 0197 U.S._Senate Jim_DeMint 
     98 0197 U.S._Senate Tom_Clements 
    232 0197 U.S._Senate Alvin_M_Greene 
      1 0197 U.S._Senate W/I_NATHALIE_DUPREE 
    197 0198 Adjutant_General Bob_Livingston 
     18 0198 Amendment_1 No 
    211 0198 Amendment_1 Yes 
     38 0198 Amendment_2 No 
    189 0198 Amendment_2 Yes 
     70 0198 Amendment_3 No 
    157 0198 Amendment_3 Yes 
     68 0198 Amendment_4 No 
    160 0198 Amendment_4 Yes 
    171 0198 Attorney_General Alan_Wilson 
      2 0198 Attorney_General Leslie_Minerd 
     59 0198 Attorney_General Matthew_Richardson 
    184 0198 Board_of_Education_Chairman Will_Garland 
     42 0198 Board_of_Education_Chairman Subhash_C_Saxena 
      1 0198 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    180 0198 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      6 0198 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     37 0198 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      1 0198 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      4 0198 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      1 0198 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    182 0198 Commissioner_of_Agriculture Hugh_Weathers 
     48 0198 Commissioner_of_Agriculture Tom_E_Elliott 
     50 0198 Comptroller_General Robert_Barber 
    178 0198 Comptroller_General Richard_A_Eckstrom 
    184 0198 County_Council_Chairman Tom_Rice 
     46 0198 County_Council_Chairman Vincent_Lehotsky 
    175 0198 Governor Nikki_R_Haley 
      1 0198 Governor W/I_ANDRE_BAUER 
     51 0198 Governor Vincent_A_Sheheen 
      1 0198 Governor W/I_BUSTER_MCDOWELL 
      4 0198 Governor Morgan_Bruce_Reeves  
    197 0198 HSE0105_State_House_of_Representatives_D George_M_Hearn 
    178 0198 Lieutenant_Governor Ken_Ard 
     50 0198 Lieutenant_Governor Ashley_Cooper 
    200 0198 Probate_Judge Deirdre_W_Edmonds 
    131 0198 Public_Transportation_Referendum No 
     95 0198 Public_Transportation_Referendum Yes 
    188 0198 SCH0010_Board_of_Education_District_10 Neil_James 
     39 0198 SCH0010_Board_of_Education_District_10 Lucian_N_Norton_Jr 
     22 0198 STRAIGHT_PARTY Democratic 
    118 0198 STRAIGHT_PARTY Republican 
      4 0198 STRAIGHT_PARTY Independence 
    183 0198 Secretary_of_State Mark_Hammond 
     45 0198 Secretary_of_State Marjorie_L_Johnson 
     95 0198 Soil__and_Water_District_Commission Glenn_Winburn 
    117 0198 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    200 0198 Solicitor_Circuit_15 Greg_Hembree 
      1 0198 Solicitor_Circuit_15 W/I_CINDY_TODD 
    172 0198 State_Superintendent_of_Education Mick_Zais 
      5 0198 State_Superintendent_of_Education Tim_Moultrie 
      7 0198 State_Superintendent_of_Education Tony_Fayyazi 
      6 0198 State_Superintendent_of_Education Doretha_A_Bull 
     40 0198 State_Superintendent_of_Education Frank_Holleman 
    196 0198 State_Treasurer Curtis_Loftis 
    180 0198 U.S._Senate Jim_DeMint 
     14 0198 U.S._Senate Tom_Clements 
     36 0198 U.S._Senate Alvin_M_Greene 
     12 0198 WSHED28_Simpson_Creek_Watershed_Conserva Dale_T_Todd 
     16 0198 WSHED28_Simpson_Creek_Watershed_Conserva Billy_Stalvey_Jr 
      1 0199 (NO_VOTES_CAST) (NO_VOTES_CAST) 
    595 0199 Adjutant_General Bob_Livingston 
      1 0199 Adjutant_General W/I_TOM_ARNOLD 
      1 0199 Adjutant_General W/I_STEPHEN_COLBERT 
      1 0199 Adjutant_General W/I_MICHAEL_CHESTNUT 
     58 0199 Amendment_1 No 
    699 0199 Amendment_1 Yes 
    107 0199 Amendment_2 No 
    644 0199 Amendment_2 Yes 
    239 0199 Amendment_3 No 
    502 0199 Amendment_3 Yes 
    213 0199 Amendment_4 No 
    516 0199 Amendment_4 Yes 
      1 0199 Attorney_General W/I 
    507 0199 Attorney_General Alan_Wilson 
     23 0199 Attorney_General Leslie_Minerd 
    252 0199 Attorney_General Matthew_Richardson 
    547 0199 Board_of_Education_Chairman Will_Garland 
      1 0199 Board_of_Education_Chairman W/I_KAYE_LOFTUS 
    214 0199 Board_of_Education_Chairman Subhash_C_Saxena 
     16 0199 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    537 0199 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     18 0199 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
